Wall time,Step,Value
1759656911.674893,1,-107.82501983642578
1759656967.3406885,2,61.005916595458984
1759657021.0937233,3,33.22990417480469
1759657060.80297,4,-2099.52685546875
1759657074.5679495,5,-2133.479736328125
1759657078.8063924,6,-570.891357421875
1759657083.2805452,7,-462.1722717285156
1759657087.7643938,8,-432.4602355957031
1759657093.4202178,9,-733.4950561523438
1759657099.1873786,10,-371.4411315917969
1759657107.247062,11,-133.41085815429688
1759657119.3014774,12,-469.2375183105469
1759657128.8582933,13,-3.8402318954467773
1759657192.0084746,14,4417.42919921875
1759657264.9894857,15,8407.2998046875
1759657363.9357917,16,9209.130859375
1759657405.5243986,17,6770.103515625
1759657409.5973806,18,-166.76803588867188
1759657413.586994,19,-165.17239379882812
1759657417.6740181,20,-173.3362579345703
1759657421.799652,21,-165.0774383544922
1759657429.9558694,22,-120.35386657714844
1759657433.7156124,23,-180.98602294921875
1759657437.687866,24,-160.05770874023438
1759657441.6251733,25,-162.07752990722656
1759657445.6799731,26,-160.2157440185547
1759657449.8251193,27,-150.73388671875
1759657469.923679,28,1526.443603515625
1759657473.9958704,29,-160.6806182861328
1759657478.1025705,30,-174.30767822265625
1759657481.9537308,31,-168.44400024414062
1759657487.2929397,32,-187.46299743652344
1759657491.1385727,33,-166.73760986328125
1759657504.9616342,34,21.876314163208008
1759657509.2498372,35,-176.9906463623047
1759657513.4097762,36,-169.6033172607422
1759657518.8219252,37,-212.29627990722656
1759657522.95661,38,-165.13194274902344
1759657526.9948063,39,-183.88162231445312
1759657531.1418557,40,-166.3916015625
1759657535.1647882,41,-185.3577880859375
1759657540.7593782,42,-24.302270889282227
1759657549.9977043,43,53.039737701416016
1759657558.3758361,44,119.93376922607422
1759657564.8475854,45,-157.3060760498047
1759657578.2361877,46,61.42970275878906
1759657600.6007333,47,1551.001220703125
1759657606.2450888,48,-108.56434631347656
1759657615.1491454,49,149.37313842773438
1759657621.3900316,50,19.73765754699707
1759657632.0915082,51,256.2768249511719
1759657640.9469848,52,136.55108642578125
1759657716.7894797,53,6296.85302734375
1759657833.5040307,54,9258.8837890625
1759657891.7774854,55,9610.314453125
1759657956.5315413,56,9681.236328125
1759658029.3246133,57,8696.4443359375
1759658112.2473793,58,9214.7529296875
1759658181.1948059,59,10027.7880859375
1759658262.4222536,60,9116.6240234375
1759658339.2046027,61,12084.9638671875
1759658406.204123,62,9126.87890625
1759658477.1782875,63,10124.7373046875
1759658547.0814412,64,12514.1767578125
1759658616.226392,65,13828.8642578125
1759658678.2204185,66,12501.087890625
1759658751.7881184,67,15655.970703125
1759658791.2557795,68,8550.3271484375
1759658828.262551,69,8682.3349609375
1759658921.304032,70,9176.798828125
1759658971.2063742,71,9024.818359375
1759659018.7409747,72,11528.373046875
1759659062.2897222,73,11750.49609375
1759659107.355967,74,12319.0322265625
1759659150.6618466,75,11692.041015625
1759659198.3630168,76,12680.8720703125
1759659331.2411537,77,27435.955078125
1759659399.184396,78,12906.0341796875
1759659458.529947,79,18205.44140625
1759659502.94139,80,12599.6494140625
1759659551.505096,81,12675.28515625
1759659604.6485097,82,13652.1162109375
1759659644.6610122,83,13228.60546875
1759659693.6006951,84,13263.3447265625
1759659739.074905,85,13017.6337890625
1759659787.507912,86,12643.5751953125
1759659837.8572302,87,12829.1005859375
1759659891.9466474,88,13277.5908203125
1759659949.1854265,89,13628.287109375
1759659998.0146883,90,13177.017578125
1759660071.9032357,91,20021.46484375
1759660118.8907304,92,13310.791015625
1759660162.0643442,93,14295.3017578125
1759660264.7850957,94,29380.2265625
1759660311.2856848,95,13371.6669921875
1759660362.750764,96,14973.6259765625
1759660455.6932526,97,31521.3984375
1759660483.70794,98,9702.109375
1759660521.3270192,99,12707.2265625
1759660552.421636,100,12482.943359375
1759660590.1366377,101,14161.119140625
1759660625.1888418,102,13032.2431640625
1759660650.0341613,103,9561.4970703125
1759660691.736621,104,13830.0009765625
1759660727.2296193,105,12057.40234375
1759660767.0676296,106,13831.8369140625
1759660800.6423666,107,11908.4873046875
1759660877.7830677,108,23435.791015625
1759660939.1997347,109,18209.8359375
1759661045.2764235,110,31650.095703125
1759661091.0391219,111,13463.7197265625
1759661196.8727655,112,31223.474609375
1759661238.6962118,113,13491.1689453125
1759661298.0011272,114,19719.427734375
1759661332.8368373,115,13053.34375
1759661369.8234684,116,13378.615234375
1759661449.076156,117,31324.55859375
1759661538.5522156,118,32397.51953125
1759661577.6264026,119,13738.97265625
1759661660.5632699,120,32064.240234375
1759661739.3006108,121,32285.8671875
1759661814.049621,122,32049.552734375
1759661875.7597167,123,25755.009765625
1759661956.7389958,124,32395.806640625
1759662023.034569,125,26220.787109375
1759662107.0024223,126,32503.646484375
1759662143.1940165,127,13464.0419921875
1759662221.8559809,128,31754.15234375
1759662316.3369217,129,36576.578125
1759662396.0376782,130,30166.154296875
1759662473.7724562,131,32361.880859375
1759662507.5191529,132,12905.529296875
1759662585.0661035,133,32563.03515625
1759662621.3495505,134,13479.533203125
1759662701.147083,135,32044.9609375
1759662829.3292346,136,43567.8515625
1759662888.29251,137,26178.32421875
1759662919.4652226,138,12561.796875
1759662980.3383076,139,26217.640625
