Wall time,Step,Value
1763193097.506961,1,0.0
1763193100.465772,2,0.0
1763193101.8411622,3,0.0
1763193124.0747893,4,0.0
1763193144.403195,5,0.0
1763193164.7028124,6,0.0
1763193184.9687357,7,0.0
1763193212.166981,8,0.0
1763193221.5115254,9,0.0
1763193222.9087331,10,0.0
1763193224.629702,11,0.0
1763193225.947894,12,0.0
1763193227.4633508,13,0.0
1763193228.7531621,14,0.0
1763193232.5066748,15,0.0
1763193234.1793168,16,0.0
1763193236.720843,17,0.0
1763193238.509244,18,0.0
1763193242.0008633,19,0.0
1763193249.20015,20,0.0
1763193253.48644,21,0.0
1763193276.6606119,22,0.0
1763193289.7727141,23,0.0
1763193298.309706,24,0.0
1763193303.2490096,25,0.0
1763193305.7779016,26,0.0
1763193308.0231078,27,0.0
1763193309.81447,28,0.0
1763193311.5417514,29,0.0
1763193313.9054046,30,0.0
1763193315.973026,31,0.0
1763193318.236783,32,0.0
1763193320.5373392,33,0.0
1763193322.2399478,34,0.0
1763193323.9093568,35,0.0
1763193328.4993951,36,0.0
1763193330.5046856,37,0.0
1763193340.8979616,38,0.0
1763193405.0834463,39,0.0
1763193570.8399098,40,1.0
1763193735.8545678,41,1.0
1763193853.6553853,42,1.0
1763193912.0087938,43,0.0
1763194007.339739,44,1.0
1763194104.1915224,45,1.0
1763194213.2073581,46,1.0
1763194307.453407,47,1.0
1763194394.9300616,48,1.0
1763194485.3591049,49,1.0
1763194576.9566333,50,1.0
1763194666.7814083,51,1.0
1763194686.4886785,52,0.0
1763194769.4330175,53,1.0
1763194849.4077559,54,1.0
1763194928.154672,55,1.0
1763195003.790011,56,1.0
1763195077.9649265,57,1.0
1763195152.7252195,58,1.0
1763195222.925255,59,1.0
1763195295.9576693,60,1.0
1763195366.2350075,61,1.0
1763195438.2721329,62,1.0
1763195509.0770373,63,1.0
1763195576.9992895,64,1.0
1763195645.0104618,65,1.0
1763195715.4564066,66,1.0
1763195781.9375634,67,1.0
1763195846.90098,68,1.0
1763195910.8471665,69,1.0
1763195971.0552907,70,1.0
1763196033.3804636,71,1.0
1763196094.82221,72,1.0
1763196155.143407,73,1.0
1763196218.8337023,74,1.0
1763196283.4498081,75,1.0
1763196348.4172785,76,1.0
1763196412.819917,77,1.0
1763196474.0859506,78,1.0
1763196540.3313715,79,1.0
1763196607.2369184,80,1.0
1763196674.288039,81,1.0
1763196742.2505374,82,1.0
1763196807.7022893,83,1.0
1763196869.5488603,84,1.0
1763196934.9594822,85,1.0
1763196996.9361637,86,1.0
1763197062.6610978,87,1.0
1763197126.8226295,88,1.0
1763197188.790134,89,1.0
1763197253.1185427,90,1.0
